id,language
2449962,en
258340,en
843109,en
60299,en
156812,en
47601,en
676555,en
265030,en
79548,en
130081,en
7901368,en
515394,en
968296,en
114148,en
17206,en
1631622,de
799150,en
7761369,en
563787,en
1034981,en
394729,en
100359,en
8080740,id
7631064,en
1526804,en
10012188,en
8182700,en
593045,en
1605398,en
8114015,en
6723439,fr
8887365,en
170808,en
496910,en
6012533,en
208174,en
141371,en
1597669,en
217625,en
52528,en
13061,en
330306,en
949511,es
818352,en
207888,en
951179,en
411475,en
2001530,en
6503656,en
127647,en
1535285,en
7784859,ro
687062,en
399896,en
1466723,nl
859694,en
1160588,en
63477,en
7116280,en
85737,en
126866,en
9944207,en
1061382,en
774449,en
173907,en
8875620,en
180584,en
2191151,en
2642070,en
9538,en
793289,en
78679,en
842655,en
2641208,en
1431557,en
103386,en
13324521,en
13515264,en
573005,en
24607,en
28001,en
1561175,en
881346,en
1255833,en
47561,en
7024,en
714341,en
7074079,en
7118768,en
3380429,pt
6471550,en
106925,en
912118,en
762462,en
401905,en
7944140,en
2740179,en
6405971,en
915936,en
891586,en
2340561,en
247204,en
185910,en
359808,en
207694,en
7983832,en
773276,en
6531968,en
161659,en
8576171,en
651589,en
875910,en
157801,en
11365223,en
103408,en
1930002,en
22666184,en
279668,en
7035,en
2242564,en
1594130,en
15018642,en
967511,en
15698462,fr
8586722,en
696991,en
250485,en
1395228,en
8272246,en
6971551,en
12837183,en
7063585,en
566679,en
71642,en
143675,en
15789361,en
145647,en
11922297,en
1092158,en
293555,en
80977,en
7734264,en
7265016,en
7463288,en
2249196,en
549385,en
3121124,en
463780,en
423797,en
16291969,en
10372490,en
76668,en
9780131,en
317862,en
16148208,en
36820089,en
16130500,en
13634335,en
676857,en
18269969,en
17757954,en
25463897,it
158785,en
10529387,it
17900106,en
13224790,en
1255731,en
183553,en
34128285,en
1863081,en
12250841,de
759559,en
9367853,en
15774762,en
981693,en
18142312,en
17853024,en
8498471,en
15852480,en
176378,en
600567,en
18153991,en
18554574,en
15854121,sv
18430293,en
7200466,en
24452249,en
2095037,en
15798109,en
8525598,en
13586749,en
15818424,en
873201,en
8849290,en
10810798,id
11233988,en
6974489,de
9432860,en
11730580,da
29738,en
20861038,en
20726481,en
12823329,en
18465496,en
2120783,en
329623,en
2861410,en
459082,en
6681508,en
25309770,en
17403533,en
20256612,en
10842675,en
18049032,en
16248619,en
24732,en
891835,en
10579211,en
17304052,en
3281,en
738175,en
1954271,de
10133391,en
27474810,en
377889,en
17909277,en
17320133,en
11762245,de
156563,en
17675260,en
1076760,en
1179038,en
23093359,en
17901177,pt
228199,en
23566382,en
11234,en
1091461,en
2251629,en
715192,en
15560,en
23310161,en
714394,en
19286609,en
24500150,en
16052816,en
12692264,en
20821011,en
389547,en
355909,it
176261,en
35513,en
30525736,en
1091807,en
10059059,en
12449486,fr
36022868,en
91563,en
13826601,en
1145438,en
955950,en
23126647,it
30257957,en
39940127,en
20575434,en
28954112,en
218637,en
32592597,en
24820291,en
7571146,en
8707554,en
3074891,en
204276,en
17447932,el
28814842,en
8611530,en
43835321,en
29906017,en
3595475,en
21968507,en
39804902,en
18296035,en
70720,fr
18107677,it
118351,en
655533,en
2595,en
814487,en
399068,en
38019,en
2360662,en
645489,en
514778,en
1223054,en
699709,en
448696,en
2287063,en
336717,en
3000014,en
543137,en
13136,en
226730,en
406683,en
6474415,en
35993,en
8725,en
28104,en
17805,en
2257948,en
59250,en
153224,en
7571359,en
52386,en
14286,en
633668,en
161121,en
744401,en
6521868,en
823355,en
84224,es
1017309,en
7090641,en
1582493,en
95447,en
7884898,en
9678752,en
278620,en
5415929,en
1930216,en
373174,en
2862626,en
47618,en
87599,en
6545740,en
548118,en
235117,en
121419,en
62151,en
273843,en
5637839,id
565836,en
8262461,en
6070804,ja
593056,en
216175,en
6225106,en
8730566,en
1008649,en
72819,en
1421978,en
141372,en
8452309,en
30004,en
16528,en
602914,en
4291946,en
1041104,en
229129,en
436108,en
1784490,en
9972053,en
4460808,en
87284,en
1466832,nl
246245,en
22392,en
4744368,en
7722277,UNKNOWN
6706843,en
513252,en
593039,en
1497104,en
399898,en
2124649,en
1713732,fr
1006055,nl
297480,en
279119,en
574901,en
929964,en
39099,en
8105542,en
13057797,fr
778612,ro
706250,en
625156,en
9369717,en
608787,en
2300985,en
3695377,en
107769,en
1490008,en
2574912,en
1543786,en
117367,en
299777,en
259587,en
129650,en
6653961,en
92084,en
430788,en
51726,en
3873328,en
7021,en
17603,en
142465,en
990145,fr
43547,en
8465337,en
8601702,en
689328,en
10022675,en
6359415,en
13586765,en
6777894,en
7624095,en
3204104,en
350404,en
410769,en
1839245,en
10184091,en
7355526,en
152642,en
873414,en
3526474,en
1002228,en
624352,en
4399967,en
604578,en
2946450,en
39963,en
18196222,en
1106464,en
625561,en
801998,en
8419432,en
278725,en
13056609,en
1123434,en
225379,en
8856666,en
7712622,fr
147493,en
6759304,en
431806,en
3437316,en
7903236,en
9691498,en
398479,en
2515930,de
898839,en
53363,en
836182,en
761156,en
531509,en
55516,en
2341,en
2045569,en
1935045,en
13645069,en
9137763,en
12845,en
17183416,en
22248969,en
421905,en
17898670,en
13356504,en
8641129,en
49051,en
22566588,en
1339569,id
7831435,en
276287,en
6925661,it
13539158,en
22046835,en
771507,en
20579053,en
54519,en
13446537,en
6361937,en
18246262,en
454367,en
348265,en
18079542,en
10826662,en
266663,en
419542,en
20026,en
146191,en
173693,en
18853321,en
9635098,en
15774706,en
7046510,en
11243810,en
22168240,en
20650282,en
603778,en
603397,en
39872,en
10279729,sv
55028,en
692914,en
4519,en
9939629,en
82882,en
22752578,en
6917482,en
4129035,en
6519311,en
15818260,en
18666006,en
21003754,en
2447,en
17368237,en
17333872,en
7703038,en
1308361,en
13565469,en
6773539,es
18007326,en
26661592,en
18668476,en
22543699,en
12996790,id
74773,en
949899,en
13252205,en
13547528,en
372385,en
188338,en
13028732,en
442918,en
3811882,en
6403180,fr
755627,en
25893956,en
16174363,en
20130720,en
1844204,en
344195,en
706150,en
12426878,en
24039422,en
162130,en
1692855,de
242884,en
1195044,en
6218681,en
105711,en
11752318,es
18222557,en
28185976,en
355897,it
25390458,en
24612600,en
18368191,en
8089074,es
1688671,fr
60154,en
13487103,en
475234,en
2054669,pl
32738765,en
31385798,pt
13512811,el
3495748,en
34504732,en
23472005,pt
35604796,en
43634930,en
1163574,en
44132735,en
10666923,en
36301024,en
43835469,en
17201111,en
9477539,en
9739365,en
43263231,en
16687656,en
34506917,en
184834,es
175545,en
166430,en
655514,en
191499,en
642244,en
132267,en
312044,en
79699,en
72989,en
1823730,de
314387,en
596923,en
1172379,en
482308,en
885500,en
16440,en
2865944,en
92555,en
2053067,en
815854,en
149151,en
97012,en
925837,en
856440,en
28109,en
224614,en
181427,en
1777384,en
836661,en
415488,en
2944607,en
1286268,en
60286,en
93361,en
11246836,en
57545,en
1043313,en
7652728,en
8076962,en
6109239,en
446388,en
319405,en
31620,en
836475,en
3509485,en
6192165,en
1784390,fi
456902,en
394728,en
122731,en
9652143,it
349949,en
1560460,en
1812661,pl
6420722,en
681293,en
450915,en
108395,en
6775500,en
39796,en
6287482,en
1951125,en
9099,en
4117,en
2296194,en
116475,en
11085158,en
300678,en
513267,en
94063,en
9756195,en
104418,en
823580,en
2785725,en
22649,en
7965039,en
64924,es
11871802,en
23839,en
419333,en
6411849,en
2458709,en
1144084,en
919335,en
678269,en
47559,en
2817765,en
11166687,en
101384,en
1983987,en
1354396,en
37755,en
12521887,en
13542778,en
28420,en
139416,en
9918053,en
886354,en
12412944,en
14060081,en
58095,en
195761,en
196190,en
53021,en
8253491,en
442947,en
360918,en
34495,en
282083,en
13548152,en
3933726,en
359809,en
13602986,en
2380534,en
1044380,en
357296,en
925361,en
161661,en
1087196,en
590349,en
1557357,en
2646320,en
1159798,en
8099597,en
7970507,en
53985,en
12369649,en
940167,en
7636909,en
598815,en
6601254,en
48793,en
15755686,en
2677842,en
24774,en
2016758,en
51741,en
15803571,en
1629532,de
6382952,en
2855751,en
173745,en
13260515,en
12589630,en
76667,en
153032,en
1672391,en
3368725,en
2074730,en
13155247,en
17874546,en
17226000,en
14800895,en
22429174,en
2095427,en
11606604,en
20626492,en
18693704,en
13590683,en
11202715,en
7607561,en
14999965,en
217329,en
124674,en
18371659,en
1225655,en
52878,en
277152,en
586992,en
17334191,en
8462639,en
6053868,en
499094,en
21844889,en
20021,en
1147020,de
17883918,en
2295823,en
31157,en
13752,en
12648636,en
15774718,en
1542681,en
11141699,en
1841669,pl
209461,fr
571942,en
455947,en
15790868,en
16044981,en
969275,en
22544024,en
129356,en
883079,en
3821896,en
9618041,en
58822,en
1795912,en
16064811,id
80566,en
23523012,en
22875,en
17182499,en
23637878,ar
769902,en
17707092,en
21003662,en
15856770,en
23411607,en
18053082,en
13546400,en
77504,en
8664368,en
12453199,en
5523844,en
1844200,en
6977345,en
146984,en
14978982,en
12964596,en
176698,en
8548042,de
11685345,en
841679,en
51008,en
9530,en
23602473,en
772756,en
16125800,ne
129847,en
12038915,en
248,en
46987,en
71823,en
393128,en
11958583,en
610426,en
18453226,en
6111959,en
1430989,en
10049436,en
24662406,en
10190153,en
6394175,en
3323157,en
266009,en
30220,en
1438635,it
69711,en
17279511,en
1404466,en
7721146,fr
279461,en
955496,en
16700474,en
48211,en
72816,en
2737090,pl
131633,en
41750903,en
17238370,it
292706,en
23301545,en
25241923,en
16007365,it
18007571,en
85791,en
17895869,en
41157965,en
15874968,fr
2903595,en
6505103,en
36430924,en
17300028,en
820394,en
35921536,en
8174589,en
22238177,en
8017032,en
25131600,en
22596008,it
576147,en
7962,en
16449,en
320859,en
676098,en
882843,en
31680,en
401910,en
1206592,en
329084,en
149150,en
244647,en
458322,en
165887,en
1213073,fr
77740,en
272752,en
40189,en
13366,en
224615,en
1020421,en
428108,en
2067180,en
48829,en
831646,en
20075,en
1846848,id
839808,en
345163,en
54754,en
952687,en
565837,en
762477,en
846746,en
81648,en
8063945,en
7519285,pt
9626553,en
614715,en
2952172,fi
484637,en
6473157,en
150447,en
4311773,en
591498,en
5956070,id
6409125,en
6949613,en
68930,en
5147134,ja
7443302,en
8139321,en
2110473,en
2181616,en
6624702,en
5528780,en
545766,en
835202,en
866498,en
19647,en
6057847,en
207259,en
1428043,en
3059151,en
3309428,en
469193,en
136228,en
513260,en
51105,en
104392,en
7383807,en
11378689,en
343529,en
871695,en
712820,en
9825899,en
614118,en
6760760,en
8551693,en
7091475,en
176404,en
226738,en
195672,en
7767952,en
186915,en
85425,en
24909,en
155421,en
11815016,en
13273621,en
2191114,en
882212,en
22417,en
7767483,en
6436330,en
1825349,en
13797103,en
1497703,en
10194628,en
13023039,en
2930735,en
1819632,en
9169331,en
47620,en
30475,en
782026,en
378356,en
2360997,en
61182,en
179892,en
2791515,en
2732513,en
142464,en
6689707,en
3241623,en
6241577,en
2472516,en
130900,en
216132,en
2372440,en
6354594,en
2430503,en
9635439,en
111012,en
190372,en
6928310,es
109785,en
12107927,en
13086236,en
28289,en
6644040,en
53983,en
48764,en
343265,en
17741761,en
450573,en
625555,en
429026,en
6296169,en
540047,en
1520411,en
17977479,en
7242077,en
37377,en
200913,en
3832016,en
11968723,ro
1103543,en
11736973,en
137808,en
32422,en
704609,en
189335,en
1212830,en
1023328,en
863963,en
13532214,en
22179011,en
867248,en
7897179,en
14769258,en
4590678,it
15660,en
13547387,en
196741,en
12337186,en
9541777,el
17846767,en
22859484,en
16670,en
20605813,en
18738884,en
20022,en
2090345,id
12913718,en
1717269,en
232035,en
6662971,en
622156,en
2432074,en
17791477,en
2067510,de
15157488,en
16300,en
15703505,en
23004152,en
11231128,en
17724774,en
20736337,en
55020,en
8441504,en
101942,en
13581917,en
351064,en
5968676,es
4020601,en
21056418,en
1954947,en
11387458,en
23312637,en
547281,en
228992,en
160882,en
12971630,en
879879,en
18114205,en
18145096,en
8421720,en
9897884,en
676362,en
17165924,en
752895,en
3199926,en
950153,en
2056209,en
146158,en
12279776,en
317024,en
79514,en
300406,fr
1111978,en
1844205,en
31305496,en
574100,en
122311,en
13096280,en
18375119,en
8618410,en
522686,en
253,en
279221,en
2297258,en
761623,en
409918,en
3802330,en
388962,en
420427,en
20661079,ar
29916072,en
156188,en
836512,en
23215482,en
45300270,es
27161826,en
60149,en
330528,en
13236938,en
139246,en
168400,en
3175995,en
8665327,el
18213403,en
35820010,en
11326,en
2641461,en
45133792,en
13529055,en
91263,en
31625039,en
33143435,en
35529339,it
18373198,en
771620,en
41555953,en
31702812,en
28953846,en
49959,en
831446,en
31695,en
666979,en
658241,en
85665,en
243245,en
2188829,en
33668,en
2869119,en
619889,en
124830,en
60278,en
296444,en
56031,pt
7720081,en
229108,en
7583,en
647597,en
88385,en
60289,en
946986,en
287634,en
411701,en
271293,en
237117,en
1145645,en
115817,en
227295,en
81197,en
225668,en
1076490,en
3769623,ja
2066019,en
593059,en
356063,en
1207059,en
17007,en
728118,en
820278,en
563830,en
4223020,en
1588709,en
447191,en
210435,en
384458,en
51103,en
18683,en
116473,en
1242506,en
215816,en
2412696,en
104385,en
218038,en
115164,en
1233628,de
2110851,en
13550723,en
2024093,es
9571711,fr
602158,en
9127049,da
1367228,es
360016,en
176247,en
596384,en
186857,en
34570,en
6426,en
875583,en
3159062,en
173165,en
2059338,en
910120,en
383666,en
359696,en
607901,en
775597,en
1328954,en
754174,en
121655,en
147079,en
466371,en
16341,en
458479,en
13426024,en
9763010,en
6596697,en
336889,en
257582,en
906318,en
3798897,en
7049216,en
9897737,en
8444997,en
439416,en
4228360,en
8591792,de
18117935,en
436077,en
663836,en
12107925,en
1225239,en
97898,en
2184267,en
4800764,en
15789164,en
17075214,en
625556,en
34352,en
442615,en
6111016,en
12476341,en
370899,en
782614,en
10917118,en
17602,en
1629544,de
7992647,en
6681627,en
11263180,en
273197,en
11455168,en
611084,en
17411703,en
18624950,en
536707,en
1010504,it
44521,en
182465,en
404223,en
22013040,en
465697,en
6060450,en
169587,en
17155770,nl
4163378,en
2230670,en
22267178,en
9758376,it
18490652,en
723724,no
11031259,it
1089323,en
5468617,id
14896617,en
1926068,en
29663007,en
10315524,en
325115,en
5171894,en
37069,en
6653469,en
20024,en
2232799,sv
136744,en
9578336,en
1150799,de
17562510,en
18280662,en
3159138,en
156770,en
12681103,en
12615137,id
20879823,de
24924110,en
20665570,en
526045,en
1367083,fr
10823507,en
9266774,en
612888,en
26021387,en
13588404,en
4735155,de
185287,en
2510540,fr
23281891,en
13640928,en
31309,en
29949,en
58096,en
29358729,en
5582346,en
6316959,en
11277484,en
13115184,en
5977653,ru
12146698,en
18079523,en
263175,en
1212934,en
91368,en
23488490,en
244338,en
574136,en
1744452,de
748350,en
562253,en
22567177,en
6969961,en
30258465,de
11758560,en
25721914,en
1016871,en
12830430,sv
703355,en
128265,en
4203528,it
15796515,en
2391,en
27163154,en
836511,ja
22840148,en
26054,en
124675,en
22265168,pt
15985426,en
219416,en
38117946,en
260314,en
36244423,en
17657590,en
34219880,en
199264,en
40004363,en
5162,en
13094197,es
23358776,it
655516,en
15376,en
1024581,en
666143,en
93742,en
576512,en
603757,en
1065216,en
797920,en
2322,en
502556,en
1454534,en
606409,en
296125,en
101648,en
383512,en
260785,en
2290538,en
459544,en
820816,en
2034188,en
1058615,en
17281156,tr
580898,en
201175,en
64694,en
816858,en
227652,en
2041688,en
208531,en
7416872,en
1158260,en
990565,en
128640,en
177927,en
455764,en
19909,en
668181,en
55773,en
226197,en
1164825,en
80116,en
1293450,en
2882717,en
3954298,en
124245,en
563789,en
7170336,en
1046275,en
3765336,en
1013063,en
5986556,en
94529,en
101021,en
1658704,en
352586,en
1404465,en
217565,en
203287,en
7929317,en
210773,en
539770,en
957172,en
6594099,en
12078852,en
229121,en
2223097,en
833017,en
6672183,en
658242,en
1749940,en
51104,en
28370,en
558736,en
10782121,en
164947,en
236819,en
905331,en
6388255,en
1106618,en
459869,en
131011,en
240142,en
259538,en
8964735,en
65489,en
7422080,en
6779796,en
293149,en
173325,en
596379,en
2059339,en
875814,en
1191217,en
13412372,en
29397,en
5501505,en
1290757,en
8323386,en
4546386,en
32127,en
194458,en
7159489,en
136990,en
92845,en
13547345,en
2314195,el
78379,en
85812,en
177366,en
507690,en
1820717,de
473678,en
207331,en
660961,en
16186781,en
2435800,en
1351174,en
582067,en
1576915,en
2412967,en
1333030,en
631147,en
1722423,en
1105474,en
315513,en
13153950,en
86062,en
136531,en
55442,en
12280551,en
12901649,en
6294553,en
9859588,es
521648,en
253772,en
13238290,en
163979,en
76889,en
278129,en
143157,en
654,en
3017947,en
7972907,en
126496,en
2658042,nl
12040447,en
6667916,en
16143323,en
17809497,en
8677448,en
8074202,es
18161417,en
23281946,en
115605,en
21894435,en
20359709,en
323944,en
1960034,en
8454515,en
569612,en
29663006,en
7346882,en
8539035,en
382901,en
1117037,en
201219,en
439984,en
2589417,en
2790570,en
6286319,en
17265176,en
651993,en
8732846,en
15994156,en
123512,en
15808835,en
3195533,en
26512,en
12493377,en
459386,en
7937744,en
10773376,en
17899664,en
3174768,en
6539596,en
21028751,en
128585,en
22226453,de
25380845,en
2058227,en
14780701,en
50468,en
8760281,en
13494834,en
425137,en
18811704,en
20578654,es
4457071,en
73725,en
295265,en
4840025,es
10846498,en
17396350,en
3634419,de
7663033,en
25241317,en
13547492,en
13503848,en
301826,en
25592538,pt
7626651,fr
21052827,en
324175,en
2135201,en
227286,en
7432,en
12975375,en
28501505,en
6225169,pt
215536,en
6609848,en
25875588,en
2457010,de
2154433,en
338329,en
630686,en
31298617,en
223416,en
23281943,en
1059870,en
22396591,en
96120,en
944103,en
23615704,en
88388,en
8419447,en
7821925,en
11442222,en
6595233,en
60141,en
366330,en
26030697,en
144936,en
103031,en
25783832,en
6294206,pt
35564535,en
289066,en
38116996,en
22807749,en
35960069,en
13618607,en
36546635,en
22859839,en
861848,en
655515,en
12162432,en
12002053,it
817924,en
2166091,en
51848,en
4984,en
325416,en
1020302,en
113128,en
9006,en
123190,en
671719,en
141627,en
114523,en
303837,en
22320449,en
133476,en
395850,en
1019541,en
333670,en
444415,en
93839,en
463421,en
411830,en
165208,en
264339,en
362814,en
102266,en
225669,en
4716621,en
3294483,en
57092,en
65471,en
2324902,en
893731,en
59659,en
26759,en
65280,en
6469814,en
7337,en
6636138,en
99219,en
229127,en
54529,en
9538660,en
10835992,en
22351,en
9266496,en
389706,en
11297434,en
763589,en
12513648,en
7841512,en
919661,en
1332455,en
667618,en
1017302,en
7802813,en
10800904,en
1964409,en
6936391,en
268985,en
163816,en
5981415,en
163815,en
12976819,en
5792404,en
40320,en
7828882,en
2067,en
289092,en
759450,fr
44139,en
10552965,en
194462,en
1223164,en
194687,en
6693333,en
6261151,en
105303,en
7953079,en
1134254,en
15803533,en
1349495,en
12411635,en
11473820,en
358667,en
7268566,en
742772,en
1144523,en
965510,en
11092328,en
617445,en
279669,en
1758199,en
383301,en
352807,en
782057,en
1449817,en
828992,en
2406732,en
6680753,ro
1031533,en
709715,en
10181799,en
370897,en
6138530,en
12266595,en
13183318,en
422755,en
1294267,en
647924,en
568310,en
288501,en
1056181,en
9396154,en
17586475,en
17130549,en
1842565,en
17904056,en
115608,en
19546691,en
9637873,it
12059592,en
54944,en
1728551,en
6908345,en
266204,en
204,en
276384,en
6122521,en
21532236,en
12438337,pt
1340482,id
18215750,en
11834349,en
2729814,en
12858678,en
91480,en
12351871,en
18738863,en
17471981,en
262392,en
22614273,en
21326504,en
272869,en
728849,en
10087900,en
15811560,en
11823941,en
30617,en
161229,en
225092,en
11062688,en
12593,en
3381690,en
12199233,en
36004,en
639648,en
332333,en
23995249,en
10598584,pt
43835549,en
23511693,fr
13063098,en
210818,en
101285,en
574028,en
2262521,en
510539,en
7824468,en
15557,en
687677,en
13122997,de
26591767,en
786729,en
19348335,en
32876266,en
223403,en
9806531,it
15019,en
1184249,fr
29939047,en
35133917,en
27778634,en
34657889,en
558875,en
1442267,en
41711858,en
519546,en
17828703,en
27557132,en
18259637,en
20657495,el
881466,en
565978,en
43898637,de
473935,en
701171,en
36482829,en
48582,en
34058174,en
2233870,en
3528744,en
52700725,en
30528383,en
7744252,en
35018901,en
30526987,it
1720375,en
11943382,en
662803,en
209330,en
319399,en
2074330,en
25321,en
72758,en
199791,en
24524,en
88496,en
139657,en
781301,en
451037,en
385580,en
917694,en
458404,en
2200913,en
398863,en
674220,en
143137,en
563784,en
6821513,en
34509,en
1898916,en
14007,en
7832957,en
1411790,en
352588,en
311096,en
2158606,en
88868,en
7795393,en
116472,en
2773722,en
3192661,en
469202,en
389688,en
6238846,en
7180766,en
7694378,en
1103999,en
106492,en
1359071,fr
1689135,en
1433750,fr
7948881,en
89792,en
1017303,en
3757,en
1970527,en
6856,en
240950,en
644583,en
12165,en
276491,en
169794,en
1235403,en
8431746,en
4617762,en
7035671,en
53611,en
989140,en
1131655,en
188897,tr
279033,en
1412302,en
15746781,en
972879,en
24044,en
1906987,af
6088374,en
678076,en
322617,en
6342602,en
238251,tr
1052337,en
836746,en
78874,en
6533131,es
1993801,en
463657,en
9642279,en
13513638,en
154416,en
2025150,en
5834917,en
17982508,en
1450056,en
32380,de
1182813,en
8538301,en
6114317,en
12369685,en
13185168,en
305689,en
661283,en
289729,en
196924,en
737473,en
484110,en
84553,en
7747168,en
138461,en
2067876,en
15929771,en
68631,en
239102,en
18114797,en
9064899,en
1821737,hr
21800367,en
15843258,en
1123269,en
6583205,en
68890,en
327742,en
15018,en
3361023,en
260537,en
7237170,en
15803321,en
18143772,en
6464110,en
24479195,ar
13096933,en
13227761,en
16044987,en
1924504,en
589904,en
466462,en
19488665,en
120417,en
816918,fr
18050104,en
82120,en
20359700,en
22543949,en
1913178,en
12202947,nl
550416,en
185294,en
1048335,en
4322195,en
15802450,en
80226,en
1427029,en
26722146,en
12946782,en
23341862,en
8479967,de
419280,en
3785843,en
79515,en
25066741,en
7043038,en
15814438,en
885794,en
914800,en
26689,en
25648276,en
192892,en
2842177,en
11324,en
348205,en
916914,en
263111,en
6977328,pt
253077,en
8949849,en
122410,en
16168524,it
9677,en
17679520,en
13648,en
34474490,de
24778888,en
2299675,en
6929380,en
640245,en
34675479,de
10301203,en
5478167,en
415151,en
392307,en
17290226,en
764325,en
16127183,en
1703126,en
144233,en
34666763,en
50008,en
44151372,en
25225,en
2520885,en
363331,en
45730501,en
38896653,fr
2091812,en
566574,en
93598,en
2079538,en
42631,en
402036,en
56738,en
312085,en
274138,en
202632,en
670359,en
258345,en
1462873,en
321538,en
634157,en
952284,en
484531,en
6752589,en
1159714,en
2511327,en
554773,en
18549,en
563790,en
762810,en
13987,en
784222,en
1407711,en
1806178,en
572531,en
333938,en
427830,en
614780,en
1708120,en
218695,en
1698713,en
229122,en
1210487,en
116471,en
6773700,en
156529,en
7935274,en
1254247,en
78457,en
433950,en
865733,en
786221,en
8058609,en
7749505,en
3763,en
40314,en
12777901,en
313424,en
12064512,hr
593144,en
8565083,en
1505064,fr
1017301,en
9054588,en
13061255,en
3789,en
6696296,en
9593705,en
8138331,en
145646,en
6797842,en
1901648,en
181776,en
80234,en
13501651,en
2398363,pt
817197,en
24048,en
3128428,bn
511532,en
13624139,en
1763298,en
673937,en
1068565,en
30200,en
127947,en
214718,es
11787752,en
6905645,en
5771209,en
177193,en
28184,en
213743,en
1462230,en
167115,en
455411,en
16514719,en
10379022,it
6693329,en
6422680,en
419083,en
862005,en
346267,en
93654,en
47587,en
169524,en
7552939,en
12285174,en
10104846,en
1143454,en
13721709,en
685529,en
10503124,en
291225,en
941136,en
15758934,en
84557,en
744754,en
2228149,en
227454,en
15803208,en
29551971,en
18529701,en
471809,en
6609864,en
11971366,fr
744244,en
428223,en
30932,en
735116,en
272799,en
20718289,en
20025,en
23575069,en
1309082,en
142885,en
2363912,en
39397,en
240167,en
753375,en
410370,en
10868999,en
8702806,en
9648068,en
158300,en
11865209,en
54077,es
24452922,en
866160,en
466680,en
662280,en
24889077,en
2051755,en
9303574,en
1168934,en
7046916,nl
1148768,en
15814452,en
19408900,en
13547152,en
21944884,en
95657,en
307831,en
29938979,en
20739,en
18470470,en
39093,en
574127,en
17669036,en
13080670,en
109692,en
13330702,en
273273,en
25430248,en
251975,en
23546815,en
25121126,en
22546129,en
22504678,en
26690,en
879216,en
1101711,en
348206,en
9359818,en
15558,en
4186945,en
958851,en
381989,en
25775358,ar
2498187,en
291838,en
16101156,en
26889911,en
324312,en
181426,en
23517122,fr
156182,en
38251237,en
31915456,fr
777423,en
10728216,en
114944,en
36682049,en
1250232,en
34594981,en
23014733,en
30199,en
27221310,en
1537635,en
36360023,en
52364522,en
432917,en
30037856,en
880684,en
33413919,en
10265010,it
360992,en
66657,en
37276,en
775864,en
310194,en
1214499,en
294937,en
28899,en
369409,en
40020,en
141596,en
3895,en
281691,en
84736,en
413617,en
232268,en
4071569,en
30375,en
1054845,en
51108,en
526067,en
469846,en
2728347,en
225804,en
89841,en
93282,en
672619,en
6377037,en
443627,en
1150181,en
2316,en
789812,en
159177,en
2572534,en
116121,en
536062,en
9555250,en
850398,en
572533,en
510070,en
6611059,en
112200,en
7117197,en
482842,en
22600,en
7297559,en
924525,fr
45630,en
6871841,pt
3398,en
59144,en
199636,en
6658798,en
268994,en
1556130,en
177194,en
102386,en
6418,en
9675020,en
13244988,es
102955,en
2216762,en
794502,en
1250413,de
828045,fr
864821,en
11458531,en
2599523,en
9432902,en
671856,en
6051589,en
10412949,en
3768230,en
842961,en
55813,en
184866,en
1894269,en
113985,en
922585,pt
6736174,en
13227866,en
43731,en
905755,en
176850,en
42355,en
12701409,en
1302584,en
294549,en
109198,en
65488,en
7053,en
750456,en
748538,en
444315,en
16332,en
411992,en
862018,en
16003569,en
159709,en
59705,en
10309013,en
9303612,en
272791,en
17288352,en
1088471,en
7790906,en
80939,en
7974112,en
1747576,en
503156,en
80156,en
64382,en
2976142,en
947706,en
6251222,en
79552,en
2533958,en
3988552,en
13582583,fr
2272713,en
2454830,en
2253660,fr
106584,en
254005,en
18516599,it
1660236,en
989030,en
15791144,en
21859363,en
17305416,en
39402,en
15942603,en
18682615,en
86455,en
763602,en
7455256,en
91483,en
576335,en
6438463,en
138721,en
77520,en
17696973,en
835589,en
3424994,en
12725,en
932902,en
342999,en
23526522,en
1125413,en
250792,en
2921431,en
6906240,en
359998,en
16115374,en
24952350,en
9247442,en
155549,fr
13080666,en
23553419,en
282646,en
248193,en
26212,en
1558033,de
24979,en
30014126,en
26073089,en
13573875,en
6350486,en
15981705,en
165035,en
92644,en
18848210,en
327764,en
529830,en
15552,en
989667,en
1547049,tr
36204678,en
15752117,en
32721558,en
27206334,en
599499,en
12993856,en
17464888,en
23197334,en
25313208,en
212992,en
33353628,fr
431344,en
130098,en
1157541,en
17938417,en
6610623,en
49382648,en
2804,en
12860772,en
216658,en
24885756,en
36134310,it
29780,en
220068,en
161805,en
20942,en
831842,en
573003,en
1777804,en
249792,en
199795,en
5768424,en
128280,en
176967,en
181423,en
818602,en
6384247,en
2761829,en
556084,en
1062356,en
3474898,en
1442574,en
295031,en
142822,en
271298,en
6457675,pt
2398197,en
97078,en
563785,en
307212,en
367335,en
1207054,en
333947,en
775971,en
42056,en
3119451,en
10852699,en
229116,en
7865122,en
212332,en
9280202,en
350682,en
8428056,en
1375114,en
7025,en
306640,en
2762880,en
239751,en
8343766,en
293136,en
479572,en
3058331,en
788515,en
2100810,en
259265,en
343347,en
40312,en
3067,en
104191,en
2608296,en
9182654,en
22703,en
1915477,fr
1017308,en
76525,en
974724,en
3385591,it
7182862,en
12139991,en
32271,en
87986,en
293313,en
93732,en
4714126,en
901931,en
566082,en
13411699,en
15812811,en
311742,en
774289,en
267334,en
1637220,en
10813139,en
